gates_id_pre_sanitize,source_id,component_id,centroid_local_xy,centroid_source_xy,longitude,latitude,nearest_named_location,nearest_location_dist_px,country_sea_region_guess,area,vertex_count,rectangularity,neighbor_count,source_terrain_id,source_continent_id,source_is_water,source_ring_vertex_count,screenshot_filename,proposed_action,evidence,confidence,owner_ruling,review_bucket,previous_generic_reason,owner_review_status
e3_0120,120,L004,"[2003.69, 2804.04]","[9079.69, 2946.04]",4.0478,26.7644,Catania,9.0,other,540.0,52,0.5806,5,5,2,False,52,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Catania 9.0px lon/lat 4.0478,26.7644",medium,pending,restore_legitimate,"No proven defect; nearest Catania 9.0px lon/lat 4.0478,26.7644",proposed
e3_0121,121,L004,"[2006.6, 2779.82]","[9082.6, 2921.82]",4.1068,27.2431,Messina,16.8,other,813.5,83,0.6149,4,5,2,False,83,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Messina 16.8px lon/lat 4.1068,27.2431",medium,pending,restore_legitimate,"No proven defect; nearest Messina 16.8px lon/lat 4.1068,27.2431",proposed
e3_0122,122,L004,"[1969.03, 2791.15]","[9045.03, 2933.15]",3.3452,27.0191,Cefalù,17.6,other,790.0,67,0.5985,6,5,2,False,67,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Cefalù 17.6px lon/lat 3.3452,27.0191",medium,pending,restore_legitimate,"No proven defect; nearest Cefalù 17.6px lon/lat 3.3452,27.0191",proposed
e3_1362,2196,L004,"[1890.68, 2791.38]","[8966.68, 2933.38]",1.7571,27.0146,Marsala,11.8,other,828.5,79,0.5613,4,4,2,False,79,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Marsala 11.8px lon/lat 1.7571,27.0146",medium,pending,restore_legitimate,"No proven defect; nearest Marsala 11.8px lon/lat 1.7571,27.0146",proposed
e3_1452,2287,L004,"[1959.59, 2833.0]","[9035.59, 2975.0]",3.1538,26.1919,Gela,5.3,other,555.0,56,0.4818,5,1,2,False,56,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Gela 5.3px lon/lat 3.1538,26.1919",medium,pending,restore_legitimate,"No proven defect; nearest Gela 5.3px lon/lat 3.1538,26.1919",proposed
e3_1453,2288,L004,"[1974.02, 2815.67]","[9050.02, 2957.67]",3.4463,26.5345,Caltanissetta,18.1,other,905.0,57,0.6338,6,4,2,False,57,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Caltanissetta 18.1px lon/lat 3.4463,26.5345",medium,pending,restore_legitimate,"No proven defect; nearest Caltanissetta 18.1px lon/lat 3.4463,26.5345",proposed
e3_1454,2289,L004,"[1943.02, 2804.12]","[9019.02, 2946.12]",2.818,26.7626,Cammarata,6.1,other,678.0,48,0.636,6,4,2,False,48,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Cammarata 6.1px lon/lat 2.818,26.7626",medium,pending,restore_legitimate,"No proven defect; nearest Cammarata 6.1px lon/lat 2.818,26.7626",proposed
e3_3346,12140,L004,"[1913.57, 2814.06]","[8989.57, 2956.06]",2.221,26.5662,Sciacca,4.7,other,387.5,49,0.4772,5,1,2,False,49,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Sciacca 4.7px lon/lat 2.221,26.5662",medium,pending,restore_legitimate,"No proven defect; nearest Sciacca 4.7px lon/lat 2.221,26.5662",proposed
e3_1440,2275,L005,"[1689.03, 2711.4]","[8765.03, 2853.4]",-2.3305,28.5956,Carbonia,4.0,other,898.5,110,0.5095,4,1,2,False,110,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Carbonia 4.0px lon/lat -2.3305,28.5956",medium,pending,restore_legitimate,"No proven defect; nearest Carbonia 4.0px lon/lat -2.3305,28.5956",proposed
e3_1441,2276,L005,"[1720.28, 2594.36]","[8796.28, 2736.36]",-1.6971,30.9091,Olbia,11.2,other,775.5,72,0.6165,4,5,2,False,72,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Olbia 11.2px lon/lat -1.6971,30.9091",medium,pending,restore_legitimate,"No proven defect; nearest Olbia 11.2px lon/lat -1.6971,30.9091",proposed
e3_1442,2277,L005,"[1684.72, 2614.14]","[8760.72, 2756.14]",-2.4178,30.5182,Sassari,2.2,other,1391.5,136,0.428,7,5,2,False,136,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Sassari 2.2px lon/lat -2.4178,30.5182",medium,pending,restore_legitimate,"No proven defect; nearest Sassari 2.2px lon/lat -2.4178,30.5182",proposed
e3_1443,2278,L005,"[1721.01, 2702.71]","[8797.01, 2844.71]",-1.6822,28.7674,Cagliari,6.0,other,881.0,76,0.6403,5,1,2,False,76,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Cagliari 6.0px lon/lat -1.6822,28.7674",medium,pending,restore_legitimate,"No proven defect; nearest Cagliari 6.0px lon/lat -1.6822,28.7674",proposed
e3_1444,2279,L005,"[1691.87, 2670.0]","[8767.87, 2812.0]",-2.2728,29.414,Oristano,5.8,other,877.5,87,0.4728,7,1,2,False,87,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Oristano 5.8px lon/lat -2.2728,29.414",medium,pending,restore_legitimate,"No proven defect; nearest Oristano 5.8px lon/lat -2.2728,29.414",proposed
e3_1445,2280,L005,"[1720.38, 2632.43]","[8796.38, 2774.43]",-1.695,30.1566,Nuoro,4.8,other,496.0,42,0.6263,4,5,2,False,42,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Nuoro 4.8px lon/lat -1.695,30.1566",medium,pending,restore_legitimate,"No proven defect; nearest Nuoro 4.8px lon/lat -1.695,30.1566",proposed
e3_1446,2281,L005,"[1733.71, 2662.98]","[8809.71, 2804.98]",-1.4249,29.5527,Tortolì,4.3,other,722.5,58,0.6316,7,1,2,False,58,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Tortolì 4.3px lon/lat -1.4249,29.5527",medium,pending,restore_legitimate,"No proven defect; nearest Tortolì 4.3px lon/lat -1.4249,29.5527",proposed
e3_1555,3013,L005,"[1708.12, 2649.85]","[8784.12, 2791.85]",-1.9436,29.8123,Macomer,12.7,other,645.5,52,0.5123,5,5,2,False,52,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Macomer 12.7px lon/lat -1.9436,29.8123",medium,pending,restore_legitimate,"No proven defect; nearest Macomer 12.7px lon/lat -1.9436,29.8123",proposed
e3_1556,3014,L005,"[1715.05, 2673.09]","[8791.05, 2815.09]",-1.8031,29.3529,Laconi,7.2,other,586.0,44,0.6782,4,5,2,False,44,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Laconi 7.2px lon/lat -1.8031,29.3529",medium,pending,restore_legitimate,"No proven defect; nearest Laconi 7.2px lon/lat -1.8031,29.3529",proposed
e3_2411,6892,L005,"[1736.44, 2620.6]","[8812.44, 2762.6]",-1.3695,30.3905,Budoni,7.2,other,758.5,75,0.5437,5,1,2,False,75,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Budoni 7.2px lon/lat -1.3695,30.3905",medium,pending,restore_legitimate,"No proven defect; nearest Budoni 7.2px lon/lat -1.3695,30.3905",proposed
e3_0266,266,L006,"[1713.11, 2559.17]","[8789.11, 2701.17]",-1.8423,31.6048,Porto Vecchio,7.2,other,463.5,54,0.515,4,5,2,False,54,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Porto Vecchio 7.2px lon/lat -1.8423,31.6048",medium,pending,restore_legitimate,"No proven defect; nearest Porto Vecchio 7.2px lon/lat -1.8423,31.6048",proposed
e3_0267,267,L006,"[1729.2, 2516.3]","[8805.2, 2658.3]",-1.5162,32.4522,Aléria,6.9,other,358.5,30,0.6506,5,4,2,False,30,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Aléria 6.9px lon/lat -1.5162,32.4522",medium,pending,restore_legitimate,"No proven defect; nearest Aléria 6.9px lon/lat -1.5162,32.4522",proposed
e3_0268,268,L006,"[1724.48, 2482.77]","[8800.48, 2624.77]",-1.6118,33.1151,Bastia,3.7,other,585.5,64,0.4807,5,5,2,False,64,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Bastia 3.7px lon/lat -1.6118,33.1151",medium,pending,restore_legitimate,"No proven defect; nearest Bastia 3.7px lon/lat -1.6118,33.1151",proposed
e3_0269,269,L006,"[1698.44, 2502.62]","[8774.44, 2644.62]",-2.1398,32.7227,Calvi,11.2,other,445.5,55,0.5132,4,4,2,False,55,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Calvi 11.2px lon/lat -2.1398,32.7227",medium,pending,restore_legitimate,"No proven defect; nearest Calvi 11.2px lon/lat -2.1398,32.7227",proposed
e3_2149,6504,L006,"[1704.62, 2540.26]","[8780.62, 2682.26]",-2.0146,31.9787,Propriano,8.8,other,385.0,39,0.5484,5,5,2,False,39,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Propriano 8.8px lon/lat -2.0146,31.9787",medium,pending,restore_legitimate,"No proven defect; nearest Propriano 8.8px lon/lat -2.0146,31.9787",proposed
e3_2279,6637,L006,"[1711.97, 2514.68]","[8787.97, 2656.68]",-1.8654,32.4841,Corte,4.4,other,521.0,38,0.6578,6,5,2,False,38,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Corte 4.4px lon/lat -1.8654,32.4841",medium,pending,restore_legitimate,"No proven defect; nearest Corte 4.4px lon/lat -1.8654,32.4841",proposed
e3_2477,7246,L006,"[1725.66, 2537.66]","[8801.66, 2679.66]",-1.588,32.03,Ventiseri,3.7,other,285.5,35,0.5598,5,4,2,False,35,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Ventiseri 3.7px lon/lat -1.588,32.03",medium,pending,restore_legitimate,"No proven defect; nearest Ventiseri 3.7px lon/lat -1.588,32.03",proposed
e3_2576,7355,L006,"[1693.88, 2524.37]","[8769.88, 2666.37]",-2.2321,32.2926,Ajaccio,7.6,other,237.0,43,0.5197,4,4,2,False,43,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Ajaccio 7.6px lon/lat -2.2321,32.2926",medium,pending,restore_legitimate,"No proven defect; nearest Ajaccio 7.6px lon/lat -2.2321,32.2926",proposed
e3_1253,1355,L007,"[2874.54, 2981.65]","[9950.54, 3123.65]",21.7001,23.2534,Limassol,1.6,other,409.0,52,0.5497,6,5,1,False,52,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Limassol 1.6px lon/lat 21.7001,23.2534",medium,pending,restore_legitimate,"No proven defect; nearest Limassol 1.6px lon/lat 21.7001,23.2534",proposed
e3_1254,1356,L007,"[2935.49, 2937.48]","[10011.49, 3079.48]",22.9356,24.1266,Bafra,10.7,other,295.5,61,0.2643,3,5,1,False,61,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Bafra 10.7px lon/lat 22.9356,24.1266",medium,pending,restore_legitimate,"No proven defect; nearest Bafra 10.7px lon/lat 22.9356,24.1266",proposed
e3_1255,1357,L007,"[2890.43, 2961.17]","[9966.43, 3103.17]",22.0222,23.6582,Nicosia,4.9,other,278.5,35,0.5285,5,5,1,False,35,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Nicosia 4.9px lon/lat 22.0222,23.6582",medium,pending,restore_legitimate,"No proven defect; nearest Nicosia 4.9px lon/lat 22.0222,23.6582",proposed
e3_1553,3011,L007,"[2878.61, 2952.67]","[9954.61, 3094.67]",21.7826,23.8262,Nicosia,14.4,other,341.0,61,0.4372,4,5,1,False,61,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Nicosia 14.4px lon/lat 21.7826,23.8262",medium,pending,restore_legitimate,"No proven defect; nearest Nicosia 14.4px lon/lat 21.7826,23.8262",proposed
e3_2417,6898,L007,"[2852.76, 2974.14]","[9928.76, 3116.14]",21.2587,23.4018,Paphos,3.4,other,301.5,42,0.5042,4,5,1,False,42,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Paphos 3.4px lon/lat 21.2587,23.4018",medium,pending,restore_legitimate,"No proven defect; nearest Paphos 3.4px lon/lat 21.2587,23.4018",proposed
e3_3426,12505,L007,"[2909.84, 2971.31]","[9985.84, 3113.31]",22.4156,23.4579,Larnaca,4.2,other,453.0,62,0.3775,4,5,1,False,62,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Larnaca 4.2px lon/lat 22.4156,23.4579",medium,pending,restore_legitimate,"No proven defect; nearest Larnaca 4.2px lon/lat 22.4156,23.4579",proposed
e3_3427,12506,L007,"[2911.93, 2955.36]","[9987.93, 3097.36]",22.458,23.7732,Lefkoniko,4.6,other,384.5,42,0.5906,6,5,1,False,42,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Lefkoniko 4.6px lon/lat 22.458,23.7732",medium,pending,restore_legitimate,"No proven defect; nearest Lefkoniko 4.6px lon/lat 22.458,23.7732",proposed
e3_3428,12507,L007,"[2864.93, 2963.53]","[9940.93, 3105.53]",21.5053,23.6115,Polis,10.9,other,358.5,43,0.5272,5,5,1,False,43,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Polis 10.9px lon/lat 21.5053,23.6115",medium,pending,restore_legitimate,"No proven defect; nearest Polis 10.9px lon/lat 21.5053,23.6115",proposed
e3_1256,1359,L008,"[2494.7, 2964.95]","[9570.7, 3106.95]",14.0008,23.5835,Matala,18.0,other,495.5,61,0.5386,5,5,2,False,61,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Matala 18.0px lon/lat 14.0008,23.5835",medium,pending,restore_legitimate,"No proven defect; nearest Matala 18.0px lon/lat 14.0008,23.5835",proposed
e3_1432,2267,L008,"[2433.92, 2935.0]","[9509.92, 3077.0]",12.7687,24.1756,Chania,6.4,other,352.0,64,0.419,4,5,2,False,64,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Chania 6.4px lon/lat 12.7687,24.1756",medium,pending,restore_legitimate,"No proven defect; nearest Chania 6.4px lon/lat 12.7687,24.1756",proposed
e3_1433,2268,L008,"[2470.84, 2956.32]","[9546.84, 3098.32]",13.517,23.7542,Plakias,8.0,other,283.5,44,0.4725,4,5,2,False,44,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Plakias 8.0px lon/lat 13.517,23.7542",medium,pending,restore_legitimate,"No proven defect; nearest Plakias 8.0px lon/lat 13.517,23.7542",proposed
e3_1551,3009,L008,"[2513.06, 2949.65]","[9589.06, 3091.65]",14.3728,23.886,Agios Nikolaos,9.2,other,325.0,51,0.5623,4,5,2,False,51,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Agios Nikolaos 9.2px lon/lat 14.3728,23.886",medium,pending,restore_legitimate,"No proven defect; nearest Agios Nikolaos 9.2px lon/lat 14.3728,23.886",proposed
e3_2371,6840,L008,"[2475.36, 2947.21]","[9551.36, 3089.21]",13.6087,23.9342,Plakias,14.6,other,498.5,61,0.5652,6,5,2,False,61,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Plakias 14.6px lon/lat 13.6087,23.9342",medium,pending,restore_legitimate,"No proven defect; nearest Plakias 14.6px lon/lat 13.6087,23.9342",proposed
e3_3424,12503,L008,"[2431.45, 2948.82]","[9507.45, 3090.82]",12.7185,23.9025,Palaiochora,5.6,other,366.0,38,0.5351,4,4,2,False,38,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Palaiochora 5.6px lon/lat 12.7185,23.9025",medium,pending,restore_legitimate,"No proven defect; nearest Palaiochora 5.6px lon/lat 12.7185,23.9025",proposed
e3_3425,12504,L008,"[2539.34, 2957.69]","[9615.34, 3099.69]",14.9055,23.727,Sitia,2.4,other,367.0,59,0.514,4,4,2,False,59,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Sitia 2.4px lon/lat 14.9055,23.727",medium,pending,restore_legitimate,"No proven defect; nearest Sitia 2.4px lon/lat 14.9055,23.727",proposed
e3_1436,2271,L009,"[1415.75, 2694.53]","[8491.75, 2836.53]",-7.8698,28.9291,Manacor,9.2,other,467.5,53,0.5903,4,5,2,False,53,contact_other.png,unresolved,Previously proposed for exclusion via component L009 (unexplained); geographic identity not yet proven — nearest Manacor 9.2px,low,pending,unresolved,Previously proposed for exclusion via component L009 (unexplained); geographic identity not yet proven — nearest Manacor 9.2px,proposed
e3_1437,2272,L009,"[1397.83, 2683.13]","[8473.83, 2825.13]",-8.2331,29.1544,Palma,2.4,other,377.0,54,0.4833,5,5,2,False,54,contact_other.png,unresolved,Previously proposed for exclusion via component L009 (unexplained); geographic identity not yet proven — nearest Palma 2.4px,low,pending,unresolved,Previously proposed for exclusion via component L009 (unexplained); geographic identity not yet proven — nearest Palma 2.4px,proposed
e3_1438,2273,L009,"[1466.17, 2663.45]","[8542.17, 2805.45]",-6.8479,29.5435,Mahón,8.0,other,325.0,47,0.6448,4,5,2,False,47,contact_other.png,unresolved,Previously proposed for exclusion via component L009 (unexplained); geographic identity not yet proven — nearest Mahón 8.0px,low,pending,unresolved,Previously proposed for exclusion via component L009 (unexplained); geographic identity not yet proven — nearest Mahón 8.0px,proposed
e3_1439,2274,L009,"[1339.5, 2730.5]","[8415.5, 2872.5]",-9.4155,28.218,Ibiza,6.5,other,891.0,4,1.0,2,5,2,False,4,contact_other.png,unresolved,4-vertex rectangle near Ibiza (6.5px) — may be simplified real island or marker; requires contact-sheet visual proof before exclude,low,pending,unresolved,4-vertex ring rectangularity=1.000 area=891.0; nearest city Ibiza 6.5px; inspect source ring + neighbors,proposed
e3_2219,6574,L009,"[1421.41, 2673.66]","[8497.41, 2815.66]",-7.7553,29.3416,Alcúdia,3.9,other,477.5,74,0.5457,5,5,2,False,74,contact_other.png,unresolved,Previously proposed for exclusion via component L009 (unexplained); geographic identity not yet proven — nearest Alcúdia 3.9px,low,pending,unresolved,Previously proposed for exclusion via component L009 (unexplained); geographic identity not yet proven — nearest Alcúdia 3.9px,proposed
e3_1028,1051,L010,"[2190.21, 1313.25]","[9266.21, 1455.25]",7.8285,56.2335,Visby,33.3,other,720.0,155,0.1698,4,4,2,False,155,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Visby 33.3px lon/lat 7.8285,56.2335",medium,pending,restore_legitimate,"No proven defect; nearest Visby 33.3px lon/lat 7.8285,56.2335",proposed
e3_2277,6635,L010,"[2178.92, 1350.44]","[9254.92, 1492.44]",7.5997,55.4982,Gurfiles,4.2,other,603.0,61,0.5216,4,4,2,False,61,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Gurfiles 4.2px lon/lat 7.5997,55.4982",medium,pending,restore_legitimate,"No proven defect; nearest Gurfiles 4.2px lon/lat 7.5997,55.4982",proposed
e3_2278,6636,L010,"[2163.51, 1374.58]","[9239.51, 1516.58]",7.2874,55.021,Hemse,3.6,other,744.5,115,0.4071,5,4,2,False,115,contact_other.png,keep_as_legitimate_land,"No proven defect; nearest Hemse 3.6px lon/lat 7.2874,55.021",medium,pending,restore_legitimate,"No proven defect; nearest Hemse 3.6px lon/lat 7.2874,55.021",proposed
e3_0258,258,L011,"[1165.0, 2027.5]","[8241.0, 2169.5]",-12.9527,42.1145,St Helier,2.7,other,418.0,4,1.0,1,1,2,False,4,contact_other.png,unresolved,4-vertex rectangle near St Helier (2.7px) — may be simplified real island or marker; requires contact-sheet visual proof before exclude,low,pending,unresolved,4-vertex ring rectangularity=1.000 area=418.0; nearest city St Helier 2.7px; inspect source ring + neighbors,proposed
e3_0259,259,L012,"[1143.0, 2008.0]","[8219.0, 2150.0]",-13.3986,42.5,Les Martins,3.6,other,360.0,4,1.0,1,1,2,False,4,contact_other.png,unresolved,4-vertex rectangle near Les Martins (3.6px) — may be simplified real island or marker; requires contact-sheet visual proof before exclude,low,pending,unresolved,4-vertex ring rectangularity=1.000 area=360.0; nearest city Les Martins 3.6px; inspect source ring + neighbors,proposed
e3_0270,270,L013,"[1969.5, 2912.5]","[9045.5, 3054.5]",3.3547,24.6203,Valletta,4.7,other,1287.0,4,1.0,1,1,2,False,4,contact_other.png,unresolved,4-vertex rectangle near Valletta (4.7px) — may be simplified real island or marker; requires contact-sheet visual proof before exclude,low,pending,unresolved,4-vertex ring rectangularity=1.000 area=1287.0; nearest city Valletta 4.7px; inspect source ring + neighbors,proposed
e3_0882,882,L014,"[1049.97, 1631.61]","[8125.97, 1773.61]",-15.2844,49.9402,Douglas,3.3,other,406.5,70,0.4302,1,1,2,False,70,contact_other.png,unresolved,Previously proposed for exclusion via component L014 (malformed_source_or_marker_polygon); geographic identity not yet proven — nearest Douglas 3.3px,low,pending,unresolved,Previously proposed for exclusion via component L014 (malformed_source_or_marker_polygon); geographic identity not yet proven — nearest Douglas 3.3px,proposed
e3_0913,913,L015,"[1211.72, 1083.93]","[8287.72, 1225.93]",-12.0056,60.7665,Brae,7.1,other,707.5,256,0.2808,1,5,2,False,256,contact_other.png,unresolved,Previously proposed for exclusion via component L015 (malformed_source_or_marker_polygon); geographic identity not yet proven — nearest Brae 7.1px,low,pending,unresolved,Previously proposed for exclusion via component L015 (malformed_source_or_marker_polygon); geographic identity not yet proven — nearest Brae 7.1px,proposed
e3_0969,992,L016,"[1996.62, 1555.74]","[9072.62, 1697.74]",3.9044,51.4399,Rønne,8.9,central_europe_inland,414.5,47,0.5686,3,1,2,False,47,contact_central_europe_inland.png,unresolved,Previously proposed for exclusion via component L016 (malformed_source_or_marker_polygon); geographic identity not yet proven — nearest Rønne 8.9px,low,pending,unresolved,Previously proposed for exclusion via component L016 (malformed_source_or_marker_polygon); geographic identity not yet proven — nearest Rønne 8.9px,proposed
e3_1033,1056,L017,"[2246.98, 1103.08]","[9322.98, 1245.08]",8.9794,60.388,Mariehamn,7.2,other,629.0,194,0.3455,3,1,2,False,194,contact_other.png,unresolved,Previously proposed for exclusion via component L017 (malformed_source_or_marker_polygon); geographic identity not yet proven — nearest Mariehamn 7.2px,low,pending,unresolved,Previously proposed for exclusion via component L017 (malformed_source_or_marker_polygon); geographic identity not yet proven — nearest Mariehamn 7.2px,proposed
e3_1130,1154,L018,"[2516.73, 2630.87]","[9592.73, 2772.87]",14.4473,30.1875,Samothrace,3.3,central_mediterranean,71.0,15,0.6827,1,5,2,False,15,contact_central_mediterranean.png,unresolved,Previously proposed for exclusion via component L018 (malformed_source_or_marker_polygon); geographic identity not yet proven — nearest Samothrace 3.3px,low,pending,unresolved,Previously proposed for exclusion via component L018 (malformed_source_or_marker_polygon); geographic identity not yet proven — nearest Samothrace 3.3px,proposed
e3_1650,3132,L019,"[1992.82, 2350.45]","[9068.82, 2492.45]",3.8274,35.7306,Mali Losinj,20.1,western_mediterranean,1537.0,22,0.4803,1,4,2,False,22,contact_western_mediterranean.png,unresolved,Previously proposed for exclusion via component L019 (unexplained); geographic identity not yet proven — nearest Mali Losinj 20.1px,low,pending,unresolved,Previously proposed for exclusion via component L019 (unexplained); geographic identity not yet proven — nearest Mali Losinj 20.1px,proposed
e3_1738,3220,L020,"[2492.5, 2678.04]","[9568.5, 2820.04]",13.9561,29.2551,Myrina,12.1,other,465.0,28,0.4551,3,5,2,False,28,contact_other.png,unresolved,Previously proposed for exclusion via component L020 (malformed_source_or_marker_polygon); geographic identity not yet proven — nearest Myrina 12.1px,low,pending,unresolved,Previously proposed for exclusion via component L020 (malformed_source_or_marker_polygon); geographic identity not yet proven — nearest Myrina 12.1px,proposed
e3_1978,4693,L021,"[1854.0, 2859.5]","[8930.0, 3001.5]",1.0135,25.668,Pantelleria,3.2,other,506.0,4,1.0,1,1,2,False,4,contact_other.png,unresolved,4-vertex rectangle near Pantelleria (3.2px) — may be simplified real island or marker; requires contact-sheet visual proof before exclude,low,pending,unresolved,4-vertex ring rectangularity=1.000 area=506.0; nearest city Pantelleria 3.2px; inspect source ring + neighbors,proposed
e3_2888,11031,L022,"[4031.75, 2179.85]","[11107.75, 2321.85]",45.1571,39.103,Kulakshi,49.2,eastern_boundary_caspian,9070.5,160,0.5873,0,9,2,False,160,contact_eastern_boundary_caspian.png,exclude_as_crop_spill,"Eastern detached land local_x=4032/4306 neighbors=0; lon/lat 45.1571,39.103; nearest Kulakshi 49.2px",high,pending,high_confidence_exclude,"Eastern detached land local_x=4032/4306 neighbors=0; lon/lat 45.1571,39.103; nearest Kulakshi 49.2px",proposed
